obs,btce_ETH_buy,btce_ETH_sell,btce_ETH_depth_bid,btce_ETH_depth_ask,K_bid,k_ask,k_time,k_bid_vol,k_ask_vol,uc_trans 
1901,0.02384,0.0238,15132.559475340004,2736.9959929599986,0.023789,0.023823,2016-06-11 13:19:53,29.11,7.809,211000.0
1902,0.02384,0.0238,15132.559475340004,2736.9959929599986,0.02379,0.023823,2016-06-11 13:20:02,35.929,7.809,211000.0
1903,0.02384,0.0238,15449.888670500002,2866.9763432799987,0.023792,0.023823,2016-06-11 13:20:10,35.476,7.809,211000.0
1904,0.02384,0.0238,15532.086936530002,2711.9370056399985,0.023793,0.023823,2016-06-11 13:20:18,35.929,7.809,211000.0
1905,0.02384,0.0238,15449.886936530002,2992.097923069998,0.023753,0.023823,2016-06-11 13:20:26,24.59,3.471,211000.0
1906,0.02383,0.0238,15206.623662640002,2724.6718486599984,0.023754,0.023822,2016-06-11 13:20:35,35.929,3.471,211000.0
1907,0.02383,0.0238,15136.963442400003,2851.9780175699984,0.023756,0.023822,2016-06-11 13:20:42,35.929,3.471,211000.0
1908,0.02383,0.0238,15120.463442400003,2927.8529616599985,0.023751,0.023823,2016-06-11 13:20:51,35.929,2.498,211000.0
1909,0.02385,0.0238,15120.463442400003,2760.8134714899984,0.023751,0.023824,2016-06-11 13:20:59,35.929,71.666,211000.0
1910,0.02385,0.0238,15071.687740070003,2760.8134714899984,0.023754,0.023841,2016-06-11 13:21:07,24.59,159.97,211000.0
1911,0.02385,0.0238,14952.086058830002,2760.8134714899984,0.02375,0.023831,2016-06-11 13:21:15,200.0,71.121,211000.0
1912,0.02385,0.0238,15061.230058830002,2760.8134714899984,0.023754,0.023831,2016-06-11 13:21:23,35.929,71.121,211000.0
1913,0.02385,0.0238,15117.507948830003,2760.8134714899984,0.023751,0.023831,2016-06-11 13:21:31,27.929,71.121,211000.0
1914,0.02384,0.0238,15117.507948830003,2737.6150755199983,0.023751,0.02383,2016-06-11 13:21:40,27.929,1.752,211000.0
1915,0.02384,0.0238,15117.507948830003,2763.196501459998,0.023751,0.023841,2016-06-11 13:21:48,27.929,159.97,211000.0
1916,0.02384,0.0238,15117.507948830003,2887.5316317799984,0.023751,0.023836,2016-06-11 13:21:56,27.929,71.026,211000.0
1917,0.02384,0.0238,15117.507948830003,2763.196501459998,0.023751,0.023836,2016-06-11 13:22:04,27.929,71.026,211000.0
1918,0.02384,0.0238,15117.507948830003,2771.1878586999983,0.023751,0.023836,2016-06-11 13:22:13,27.929,71.026,211000.0
1919,0.02385,0.0238,15117.507948830003,2771.1878586999983,0.023751,0.023836,2016-06-11 13:22:21,27.929,71.026,211000.0
1920,0.02385,0.0238,15117.507948830003,2761.0477257599982,0.023751,0.023836,2016-06-11 13:22:29,27.929,71.026,211000.0
1921,0.02385,0.0238,15117.507948830003,2761.0477257599982,0.023751,0.023873,2016-06-11 13:22:37,27.929,184.04,211000.0
1922,0.02385,0.0238,15117.507948830003,2761.0477257599982,0.023751,0.023868,2016-06-11 13:22:46,27.929,71.193,211000.0
1923,0.02385,0.0238,15117.507948830003,2761.405855049998,0.023751,0.023868,2016-06-11 13:22:55,27.929,71.193,211000.0
1924,0.02385,0.0238,15117.507948830003,2771.545987989998,0.023751,0.023868,2016-06-11 13:23:03,27.929,71.193,211000.0
1925,0.02385,0.0238,15099.707948830002,2734.686299769998,0.023751,0.023868,2016-06-11 13:23:11,27.929,71.193,211000.0
1926,0.02385,0.0238,15120.514993640005,2721.686589279998,0.023771,0.023834,2016-06-11 13:23:20,27.929,71.255,211000.0
1927,0.02385,0.0238,15120.514993640005,2772.533182799998,0.023771,0.023834,2016-06-11 13:23:28,27.929,71.255,211000.0
1928,0.02385,0.0238,15120.514993640005,2762.391391849998,0.023771,0.023834,2016-06-11 13:23:36,27.929,71.255,211000.0
1929,0.02385,0.0238,15059.935954620003,2892.371742169998,0.023773,0.023834,2016-06-11 13:23:44,27.929,71.255,211000.0
1930,0.02385,0.0238,14968.591954620002,2762.391668189998,0.023771,0.0239,2016-06-11 13:23:52,27.929,21.0,211000.0
1931,0.02385,0.0238,15120.063144620002,2762.391668189998,0.023771,0.023895,2016-06-11 13:24:00,27.929,71.368,211000.0
1932,0.02385,0.0238,15120.063144620002,2737.3514118499984,0.023771,0.023877,2016-06-11 13:24:08,27.929,157.37,211000.0
1933,0.02385,0.0238,15120.063144620002,2737.3514118499984,0.023771,0.023872,2016-06-11 13:24:16,27.929,71.526,211000.0
1934,0.02385,0.0238,15120.063144620002,2762.3164545699983,0.023771,0.023872,2016-06-11 13:24:24,27.929,44.381,211000.0
1935,0.02385,0.0238,15120.063144620002,2916.0762821799985,0.023771,0.0239,2016-06-11 13:24:32,27.929,21.0,211000.0
1936,0.02385,0.0238,15097.476113770002,2736.3353722899983,0.023771,0.023895,2016-06-11 13:24:40,44.474,70.923,211000.0
1937,0.02385,0.0238,15097.459353480004,2736.3353722899983,0.023771,0.023895,2016-06-11 13:24:48,63.407,70.923,211000.0
1938,0.02385,0.0238,15028.468321750004,2580.6262371899984,0.023771,0.023895,2016-06-11 13:24:56,63.407,70.923,211000.0
1939,0.02385,0.02375,15039.105296100002,2580.623730069998,0.023801,0.023895,2016-06-11 13:25:04,27.929,70.923,211000.0
1940,0.02385,0.02375,15088.034179950004,2580.623730069998,0.023801,0.0239,2016-06-11 13:25:12,27.929,21.0,211000.0
1941,0.02385,0.02375,15088.034179950004,2580.623730069998,0.023806,0.023895,2016-06-11 13:25:20,63.407,71.558,211000.0
1942,0.02385,0.02375,15088.034179950004,2580.729983919998,0.023806,0.023895,2016-06-11 13:25:28,35.478,71.558,211000.0
1943,0.02385,0.02375,14921.371906100003,2580.729983919998,0.023806,0.023895,2016-06-11 13:25:36,35.478,71.558,211000.0
1944,0.02385,0.02375,15071.723591240003,2603.2069451099983,0.023806,0.023895,2016-06-11 13:25:44,35.478,71.558,211000.0
1945,0.02385,0.02375,15071.723591240003,2634.4702012999983,0.023806,0.0239,2016-06-11 13:25:52,35.478,21.0,211000.0
1946,0.02385,0.02376,15069.193591240004,2634.4702012999983,0.023806,0.02389,2016-06-11 13:26:00,35.478,71.07,211000.0
1947,0.02385,0.02376,15069.193591240004,2737.4701316599985,0.023806,0.02389,2016-06-11 13:26:09,35.478,71.07,211000.0
1948,0.02385,0.02376,15061.379633970004,2761.6129263099983,0.023806,0.02389,2016-06-11 13:26:17,35.478,71.07,211000.0
1949,0.02385,0.02376,15009.630582180003,2734.953059249998,0.023808,0.02389,2016-06-11 13:26:25,2.883,71.07,211000.0
1950,0.02385,0.02376,15077.259407670002,2761.6129263099983,0.023802,0.0239,2016-06-11 13:26:34,30.817,21.0,211000.0
1951,0.02385,0.02376,15077.259407670002,2736.6629379199985,0.023801,0.02389,2016-06-11 13:26:42,27.929,71.363,211000.0
1952,0.02385,0.02376,15077.259407670002,2736.6629379199985,0.023801,0.02389,2016-06-11 13:26:50,27.929,71.363,211000.0
1953,0.02385,0.02376,15057.494332530003,2736.6629379199985,0.023801,0.02389,2016-06-11 13:26:57,63.406,71.363,211000.0
1954,0.02385,0.02376,15077.259407670002,2724.7129379199982,0.023801,0.0239,2016-06-11 13:27:05,63.406,21.0,211000.0
1955,0.02385,0.02376,15077.259407670002,2814.362937919999,0.023801,0.023895,2016-06-11 13:27:13,63.406,70.998,211000.0
1956,0.02385,0.02376,15077.259407670002,2736.6629379199985,0.023801,0.023895,2016-06-11 13:27:21,63.406,70.998,211000.0
1957,0.02385,0.02376,15077.259407670002,2736.6629379199985,0.023801,0.023895,2016-06-11 13:27:29,63.406,70.998,211000.0
1958,0.02385,0.02376,15077.259407670002,2736.6629379199985,0.023801,0.0239,2016-06-11 13:27:37,63.406,21.0,211000.0
1959,0.02385,0.02376,15077.259407670002,2736.6629379199985,0.023801,0.0239,2016-06-11 13:27:45,63.406,21.0,211000.0
1960,0.02385,0.02376,14956.122492410002,2736.6629379199985,0.023801,0.023895,2016-06-11 13:27:53,63.406,70.897,211000.0
1961,0.02385,0.02376,14993.173459760003,2736.6758297899987,0.023801,0.023895,2016-06-11 13:28:02,80.768,70.897,211000.0
1962,0.02385,0.02376,15057.959669760003,2736.6758297899987,0.023801,0.023899,2016-06-11 13:28:10,80.768,77.7,211000.0
1963,0.02385,0.02376,15057.959669760003,2736.6758297899987,0.023801,0.023899,2016-06-11 13:28:19,80.768,77.7,211000.0
1964,0.02385,0.02376,15057.959669760003,2736.6758297899987,0.023801,0.023894,2016-06-11 13:28:28,45.292,70.97,211000.0
1965,0.02385,0.02376,15057.959669760003,2736.6758297899987,0.023822,0.023899,2016-06-11 13:28:36,28.63,77.7,211000.0
1966,0.02385,0.02376,15057.959669760003,2736.6758297899987,0.023827,0.023899,2016-06-11 13:28:44,71.492,77.7,211000.0
1967,0.02385,0.02376,15077.443515250005,2761.6236811499984,0.023832,0.023889,2016-06-11 13:28:53,71.078,71.063,211000.0
1968,0.02385,0.02376,15010.692230110002,2761.6236811499984,0.023812,0.023889,2016-06-11 13:29:00,71.174,43.918,211000.0
1969,0.02385,0.02376,15078.279650110002,2761.6236811499984,0.023812,0.023899,2016-06-11 13:29:09,104.485,77.7,211000.0
1970,0.02376,0.02375,15472.338845270002,2742.2944257299982,0.023812,0.023894,2016-06-11 13:29:17,104.485,71.113,211000.0
1971,0.02376,0.02375,15472.300718160002,2742.2944257299982,0.023812,0.023899,2016-06-11 13:29:25,104.485,77.7,211000.0
1972,0.02376,0.02375,15472.300718160002,2742.2944257299982,0.023812,0.023894,2016-06-11 13:29:33,104.485,71.204,211000.0
1973,0.02385,0.02375,15472.300718160002,2766.6136811499982,0.023812,0.023894,2016-06-11 13:29:42,104.485,71.204,211000.0
1974,0.02385,0.02375,15470.941718160002,2767.360684059998,0.023812,0.023894,2016-06-11 13:29:50,104.485,71.204,211000.0
1975,0.02385,0.02375,15470.962412130002,2716.582089899998,0.023812,0.023894,2016-06-11 13:29:58,104.485,44.059,211000.0
1976,0.02385,0.02375,15470.962412130002,2767.3610421599983,0.023812,0.023899,2016-06-11 13:30:07,104.485,77.7,211000.0
1977,0.02385,0.02375,15470.397418010001,2767.3610421599983,0.023812,0.023894,2016-06-11 13:30:14,71.174,71.168,211000.0
1978,0.02385,0.02375,15470.376724040001,2767.3609824799983,0.023812,0.023894,2016-06-11 13:30:22,71.174,71.168,211000.0
1979,0.02385,0.02375,15410.836897050001,2934.2413327999984,0.023812,0.023894,2016-06-11 13:30:31,93.49,71.168,211000.0
1980,0.02385,0.02375,15064.761046780002,2742.4109924299987,0.023821,0.023899,2016-06-11 13:30:39,133.99,77.7,211000.0
1981,0.02385,0.02375,15064.761046780002,2716.582089899998,0.023831,0.023894,2016-06-11 13:30:47,104.601,71.496,211000.0
1982,0.02385,0.02377,15063.756866500004,2931.768302279999,0.023831,0.023894,2016-06-11 13:30:55,104.601,71.496,211000.0
1983,0.02385,0.02377,15063.756866500004,2931.768302279999,0.023831,0.023894,2016-06-11 13:31:04,104.601,71.496,211000.0
1984,0.02389,0.02377,15026.707940850003,2934.037337819999,0.023831,0.023899,2016-06-11 13:31:12,71.304,77.7,211000.0
1985,0.02389,0.02377,15074.386794020003,2767.1551457999985,0.023831,0.023894,2016-06-11 13:31:21,71.304,71.561,211000.0
1986,0.02389,0.02377,15074.386794020003,2757.9439527499985,0.023831,0.023894,2016-06-11 13:31:29,93.612,71.561,211000.0
1987,0.02389,0.02377,15074.386794020003,2782.8939527499983,0.023831,0.023899,2016-06-11 13:31:37,93.612,77.7,211000.0
1988,0.02389,0.02377,15075.297434430002,2782.8942085399985,0.023831,0.0239,2016-06-11 13:31:45,93.612,21.0,211000.0
1989,0.02389,0.02377,15302.400623090001,2782.8942085399985,0.023863,0.023898,2016-06-11 13:31:54,71.172,43.89,211000.0
1990,0.02389,0.02378,15075.064627930004,2801.8341659099983,0.023863,0.023898,2016-06-11 13:32:02,71.172,43.89,211000.0
1991,0.02389,0.02378,15464.11227623,2801.8341659099983,0.023863,0.023898,2016-06-11 13:32:10,71.172,43.89,211000.0
1992,0.02389,0.02378,15015.824436430003,2804.264165909998,0.023858,0.023898,2016-06-11 13:32:19,152.97,92.564,211000.0
1993,0.02389,0.02378,15063.490475990004,2804.163672009998,0.02387,0.023898,2016-06-11 13:32:27,200.0,92.564,211000.0
1994,0.02389,0.02378,15040.555075990003,2804.163672009998,0.02387,0.023898,2016-06-11 13:32:36,200.0,92.564,211000.0
1995,0.02389,0.02378,15191.390015990004,2804.163672009998,0.02387,0.023898,2016-06-11 13:32:44,200.0,92.564,211000.0
1996,0.02389,0.02378,15191.390015990004,2753.3860856299984,0.02387,0.023898,2016-06-11 13:32:53,200.0,92.564,211000.0
1997,0.02389,0.02378,15191.380256320002,2804.1636708299984,0.02387,0.023898,2016-06-11 13:33:00,200.0,21.37,211000.0
1998,0.02389,0.02378,15191.380256320002,2804.1636708299984,0.02387,0.023896,2016-06-11 13:33:09,200.0,71.158,211000.0
1999,0.02389,0.02379,15188.705186700003,2779.6836708299984,0.02387,0.023896,2016-06-11 13:33:17,200.0,44.013,211000.0
2000,0.02389,0.02376,15484.149819310001,2862.4664359499984,0.0239,0.02394,2016-06-11 13:33:25,0.006,777.0,211000.0
2001,0.02389,0.02381,15308.19835602,2783.263583289998,0.023888,0.02394,2016-06-11 13:33:33,172.15,755.63,211000.0
2002,0.02389,0.02381,15437.374827800002,2758.3135832899984,0.023898,0.02394,2016-06-11 13:33:41,71.1,755.63,211000.0
2003,0.02389,0.02381,15091.436032590002,2721.4135832899983,0.023898,0.02394,2016-06-11 13:33:49,71.1,555.63,211000.0
2004,0.02389,0.02383,15145.311630000002,2740.7183925299983,0.023927,0.023998,2016-06-11 13:33:57,167.21,45.087,211000.0
2005,0.02389,0.02374,15388.111029680002,2783.263612529998,0.02396,0.023999,2016-06-11 13:34:06,172.11,45.087,211000.0
2006,0.02389,0.02387,15082.227564940004,2655.3136027899986,0.023999,0.024,2016-06-11 13:34:14,315.674,12.783,211000.0
2007,0.02394,0.02392,14970.973043660002,2758.3136027899986,0.023994,0.023999,2016-06-11 13:34:22,173.98,17.941,211000.0
2008,0.02394,0.02392,15168.533043660003,2782.333021509998,0.023994,0.02405,2016-06-11 13:34:31,173.98,84.316,211000.0
2009,0.02394,0.02392,14901.728203690003,2654.3830231299985,0.024,0.02405,2016-06-11 13:34:39,30.73,84.316,211000.0
2010,0.02394,0.02392,15062.852743690002,2782.333023129998,0.024033,0.024049,2016-06-11 13:34:48,17.197,45.087,211000.0
2011,0.02394,0.02392,15068.992743690003,2782.333023129998,0.023971,0.024049,2016-06-11 13:34:56,70.772,45.087,211000.0
2012,0.02394,0.02392,15068.992743690003,2782.333023129998,0.023971,0.024049,2016-06-11 13:35:05,70.772,39.12,211000.0
2013,0.02394,0.02392,15068.992743690003,2782.333023129998,0.023971,0.024048,2016-06-11 13:35:13,70.772,45.087,211000.0
2014,0.02394,0.02392,15068.992743690003,2911.180872149998,0.023996,0.024049,2016-06-11 13:35:21,163.98,45.087,211000.0
2015,0.02394,0.02392,15350.34552584,2949.213374529998,0.024001,0.024049,2016-06-11 13:35:29,60.711,45.087,211000.0
2016,0.02394,0.02392,15071.806531500002,2949.213374529998,0.023965,0.024019,2016-06-11 13:35:38,70.525,45.087,211000.0
2017,0.02394,0.02391,14952.684003850003,2758.225756509998,0.023997,0.02405,2016-06-11 13:35:46,152.07,84.316,211000.0
2018,0.02394,0.0239,14906.722207560002,2746.275756539998,0.023965,0.024049,2016-06-11 13:35:53,70.525,17.941,211000.0
2019,0.02394,0.0239,15072.111652700003,2783.175756539998,0.023965,0.024048,2016-06-11 13:36:02,70.525,45.087,211000.0
2020,0.02394,0.0239,15072.111652700003,2904.067036219998,0.023965,0.024012,2016-06-11 13:36:10,70.525,21.174,211000.0
2021,0.02394,0.0239,15072.111652700003,2911.126918689998,0.023965,0.024049,2016-06-11 13:36:18,70.525,39.114,211000.0
2022,0.02394,0.0239,15072.111652700003,2913.499957499998,0.023965,0.02405,2016-06-11 13:36:27,70.525,84.316,211000.0
2023,0.02394,0.0239,15073.241832820002,2913.499957499998,0.023965,0.02405,2016-06-11 13:36:35,70.525,84.316,211000.0
2024,0.02394,0.0239,15073.241832820002,2912.984961799998,0.023965,0.02405,2016-06-11 13:36:43,70.525,57.17,211000.0
2025,0.02394,0.0239,15073.241832820002,2912.984961799998,0.023965,0.02405,2016-06-11 13:36:52,70.525,57.17,211000.0
2026,0.02394,0.0239,15072.182887110002,2948.798378679998,0.023965,0.02405,2016-06-11 13:37:00,70.525,73.71,211000.0
2027,0.02394,0.02389,15053.017811970003,2950.514904929998,0.023965,0.02405,2016-06-11 13:37:09,70.525,73.71,211000.0
2028,0.02394,0.02389,15073.217811970002,2950.514904929998,0.023965,0.02405,2016-06-11 13:37:17,70.525,73.71,211000.0
2029,0.02394,0.02389,15073.217811970002,2950.514904929998,0.023965,0.02405,2016-06-11 13:37:25,70.525,46.564,211000.0
2030,0.02394,0.02389,15073.217811970002,2950.514904929998,0.023965,0.024049,2016-06-11 13:37:32,70.525,25.271,211000.0
2031,0.02394,0.0239,15082.093134120003,2950.514904929998,0.023966,0.024049,2016-06-11 13:37:40,10.01,21.164,211000.0
2032,0.02394,0.02389,15073.118811970002,2950.514904929998,0.023971,0.02405,2016-06-11 13:37:49,70.635,28.799,211000.0
2033,0.02394,0.02389,15073.181549760004,2950.514904929998,0.023971,0.02405,2016-06-11 13:37:57,70.635,28.799,211000.0
2034,0.02394,0.02388,15014.403254900004,2950.514904929998,0.023932,0.02405,2016-06-11 13:38:05,71.061,45.304,211000.0
2035,0.02394,0.02388,15056.065654900003,2950.514904929998,0.023932,0.02405,2016-06-11 13:38:14,71.061,45.304,211000.0
2036,0.02394,0.02388,15056.139427520004,2950.514904929998,0.023932,0.02405,2016-06-11 13:38:22,71.061,45.304,211000.0
2037,0.02394,0.02388,15056.139427520004,2950.514904929998,0.023932,0.02405,2016-06-11 13:38:30,71.061,45.304,211000.0
2038,0.02394,0.02388,15023.274352380002,2950.514904929998,0.023963,0.02405,2016-06-11 13:38:38,152.5,44.877,211000.0
2039,0.02394,0.02388,15072.499517520002,2948.798378679998,0.023973,0.02405,2016-06-11 13:38:46,70.66,44.877,211000.0
2040,0.02394,0.02388,14906.830952380002,2948.798378679998,0.023932,0.02405,2016-06-11 13:38:55,70.914,44.877,211000.0
2041,0.02394,0.02388,15056.531653430002,2949.307281359998,0.023932,0.02405,2016-06-11 13:39:03,70.914,44.877,211000.0
2042,0.02394,0.02389,15072.697131340003,2951.0238076099977,0.023933,0.02405,2016-06-11 13:39:11,19.657,44.877,211000.0
2043,0.02394,0.02388,14905.788676320002,2964.8472813599983,0.023962,0.02405,2016-06-11 13:39:20,155.42,44.877,211000.0
2044,0.02394,0.02389,15068.935573120003,2964.8472813599983,0.023967,0.024049,2016-06-11 13:39:28,71.17,32.045,211000.0
2045,0.02394,0.02388,15070.040187980003,2964.8472813599983,0.023967,0.024049,2016-06-11 13:39:36,71.17,32.045,211000.0
2046,0.02394,0.02388,15070.040187980003,2964.8472813599983,0.023967,0.024049,2016-06-11 13:39:45,71.17,15.54,211000.0
2047,0.02394,0.02388,15070.040187980003,2964.8472813599983,0.023967,0.024049,2016-06-11 13:39:52,71.17,15.54,211000.0
2048,0.02394,0.02388,15070.040187980003,2964.8472813599983,0.023967,0.024049,2016-06-11 13:40:01,71.17,15.54,211000.0
2049,0.02394,0.02388,15070.040187980003,2964.8472813599983,0.023967,0.024049,2016-06-11 13:40:09,71.17,15.54,211000.0
2050,0.02394,0.02388,15070.040187980003,2964.8472813599983,0.023967,0.024049,2016-06-11 13:40:17,71.17,15.54,211000.0
2051,0.02394,0.02388,15070.040187980003,2964.8472813599983,0.023967,0.024049,2016-06-11 13:40:26,71.17,15.54,211000.0
2052,0.02394,0.02388,15072.791749370002,2964.8472813599983,0.023967,0.024049,2016-06-11 13:40:34,71.17,15.54,211000.0
2053,0.02394,0.02388,15073.826674230002,2964.8472813599983,0.023967,0.024049,2016-06-11 13:40:42,71.17,15.54,211000.0
2054,0.02394,0.02388,15073.826674230002,2964.8472813599983,0.023967,0.024049,2016-06-11 13:40:51,71.17,15.54,211000.0
2055,0.02394,0.02388,15073.826674230002,2964.8472813599983,0.023967,0.024049,2016-06-11 13:40:59,71.17,15.54,211000.0
2056,0.02394,0.02388,15073.826674230002,2964.8472813599983,0.023967,0.024049,2016-06-11 13:41:08,71.17,15.54,211000.0
2057,0.02394,0.02388,15073.826674230002,2964.8472813599983,0.023939,0.024049,2016-06-11 13:41:16,70.836,15.54,211000.0
2058,0.02394,0.02388,15073.826674230002,2964.8472813599983,0.023939,0.024049,2016-06-11 13:41:24,70.836,15.54,211000.0
2059,0.02394,0.02388,15073.826674230002,2964.090768799998,0.023939,0.024049,2016-06-11 13:41:32,83.64,15.54,211000.0
2060,0.02394,0.02388,15073.826674230002,2964.8472813599983,0.023939,0.024048,2016-06-11 13:41:41,83.64,3.47,211000.0
2061,0.02394,0.02388,15073.826674230002,2951.0238076099977,0.023939,0.02409,2016-06-11 13:41:49,83.64,45.006,211000.0
2062,0.02394,0.02388,15073.826674230002,2951.0238076099977,0.02394,0.024096,2016-06-11 13:41:58,184.41,61.511,211000.0
2063,0.02394,0.02388,15073.826674230002,2951.0238076099977,0.023964,0.024096,2016-06-11 13:42:06,70.864,45.006,211000.0
2064,0.02394,0.02388,14850.832203470003,2951.0238076099977,0.023964,0.024096,2016-06-11 13:42:14,70.864,45.006,211000.0
2065,0.02394,0.02388,14850.832203470003,2951.0238076099977,0.023964,0.024096,2016-06-11 13:42:23,70.864,45.006,211000.0
2066,0.02394,0.02388,14850.832203470003,2951.0238076099977,0.023938,0.024096,2016-06-11 13:42:31,70.738,45.006,211000.0
2067,0.02394,0.02388,14840.260276060002,2960.123807609998,0.023928,0.024092,2016-06-11 13:42:38,138.765,174.57,211000.0
2068,0.02394,0.02388,14774.669118860002,2960.123807609998,0.023933,0.024057,2016-06-11 13:42:46,71.074,165.76,211000.0
2069,0.02394,0.02385,14914.517706060002,2951.123807609998,0.023933,0.024057,2016-06-11 13:42:55,71.074,165.76,211000.0
2070,0.024,0.02386,14967.512911200003,2959.653807609998,0.023933,0.024057,2016-06-11 13:43:03,71.074,165.76,211000.0
2071,0.024,0.02386,15244.821393740001,2950.553807609998,0.023933,0.024057,2016-06-11 13:43:11,71.074,165.76,211000.0
2072,0.024,0.02385,15079.96140235,2950.107281359998,0.023933,0.024057,2016-06-11 13:43:21,71.074,165.76,211000.0
2073,0.024,0.02385,15209.269877490002,2951.8238076099983,0.023933,0.024057,2016-06-11 13:43:29,71.074,165.76,211000.0
2074,0.024,0.02385,15245.769877490002,2950.107281359998,0.023933,0.024057,2016-06-11 13:43:37,71.074,165.76,211000.0
2075,0.024,0.02386,15245.721383690003,2909.278587609998,0.023933,0.024057,2016-06-11 13:43:45,71.074,165.76,211000.0
2076,0.024,0.02386,15245.721383690003,2950.107281359998,0.023933,0.024057,2016-06-11 13:43:54,71.074,165.76,211000.0
2077,0.024,0.02386,15245.721383690003,2950.107281359998,0.023933,0.024057,2016-06-11 13:44:02,71.074,165.76,211000.0
2078,0.024,0.02386,15245.721383690003,2950.107281359998,0.023933,0.024057,2016-06-11 13:44:10,71.074,165.76,211000.0
2079,0.024,0.02386,15246.653992040001,2950.107281359998,0.023933,0.024057,2016-06-11 13:44:19,71.074,165.76,211000.0
2080,0.024,0.02386,15246.653992040001,2950.107281359998,0.023933,0.024057,2016-06-11 13:44:27,71.074,165.76,211000.0
2081,0.024,0.02386,15246.653992040001,2914.9238076099978,0.023933,0.024057,2016-06-11 13:44:35,71.074,165.76,211000.0
2082,0.024,0.02387,15474.5495672,2951.823807609998,0.023933,0.024057,2016-06-11 13:44:43,85.21,165.76,211000.0
2083,0.024,0.02387,15246.723862040002,2951.823807609998,0.023933,0.024057,2016-06-11 13:44:51,85.21,165.76,211000.0
2084,0.024,0.02387,15246.723862040002,2951.823807609998,0.023933,0.024057,2016-06-11 13:44:59,71.074,165.76,211000.0
2085,0.024,0.02388,15100.73239033,2951.823807609998,0.023934,0.024057,2016-06-11 13:45:08,21.722,165.76,211000.0
2086,0.024,0.02388,15245.504731890001,2904.0950325099984,0.023928,0.024057,2016-06-11 13:45:17,125.864,165.76,211000.0
2087,0.02399,0.02388,15242.854772130002,2963.104948139998,0.023928,0.024056,2016-06-11 13:45:25,140.001,12.998,211000.0
2088,0.02399,0.02387,15243.064202130001,2963.104948139998,0.023928,0.024056,2016-06-11 13:45:33,140.001,12.998,211000.0
2089,0.02399,0.02387,15243.064202130001,2960.938670339998,0.023928,0.024056,2016-06-11 13:45:41,125.864,12.998,211000.0
2090,0.02399,0.02387,15246.264128480003,2960.938670339998,0.023933,0.024056,2016-06-11 13:45:49,71.009,12.998,211000.0
2091,0.02399,0.02387,15245.791490350002,2961.299716639998,0.023933,0.024017,2016-06-11 13:46:06,71.009,160.8,211000.0
2092,0.02399,0.02387,15245.791490350002,2924.399716639998,0.023933,0.024016,2016-06-11 13:46:14,71.009,12.998,211000.0
2093,0.02399,0.02385,15245.804038480002,2961.1997166399983,0.023933,0.024016,2016-06-11 13:46:23,71.009,12.998,211000.0
2094,0.02399,0.02385,15245.804038480002,2794.319366319998,0.023933,0.024016,2016-06-11 13:46:31,71.009,12.998,211000.0
2095,0.02399,0.02385,15245.804038480002,2794.319366319998,0.023933,0.024016,2016-06-11 13:46:40,71.009,12.998,211000.0
2096,0.02399,0.02385,15245.804038480002,2958.6665034499983,0.023933,0.024016,2016-06-11 13:46:47,71.009,12.998,211000.0
2097,0.02399,0.02385,15245.804038480002,2958.6665034499983,0.023933,0.024016,2016-06-11 13:46:56,71.009,12.998,211000.0
2098,0.02399,0.02385,15245.804038480002,2794.580121829998,0.023933,0.024016,2016-06-11 13:47:04,71.009,12.998,211000.0
2099,0.02399,0.02385,15245.804038480002,2794.580121829998,0.023933,0.024016,2016-06-11 13:47:12,71.009,12.998,211000.0
2100,0.02399,0.02385,15245.804038480002,2794.580121829998,0.023933,0.024016,2016-06-11 13:47:20,71.009,12.998,211000.0
2101,0.02399,0.02385,15245.804038480002,2794.580121829998,0.023933,0.024016,2016-06-11 13:47:28,71.009,12.998,211000.0
2102,0.02399,0.02385,15245.804038480002,2794.580121829998,0.023933,0.024016,2016-06-11 13:47:35,71.009,12.998,211000.0
2103,0.02399,0.02385,15245.804038480002,2794.580121829998,0.023933,0.024016,2016-06-11 13:47:43,71.009,12.998,211000.0
2104,0.02399,0.02385,15245.804038480002,2794.580121829998,0.023933,0.024018,2016-06-11 13:47:52,71.009,176.93,211000.0
2105,0.02399,0.02385,15245.804038480002,2794.580121829998,0.023933,0.024018,2016-06-11 13:48:00,71.009,176.93,211000.0
2106,0.02399,0.02385,15245.804038480002,2794.580121829998,0.023933,0.024017,2016-06-11 13:48:08,71.009,7.576,211000.0
2107,0.02399,0.02385,15245.804038480002,2794.580121829998,0.023933,0.024056,2016-06-11 13:48:17,71.009,7.576,211000.0
2108,0.02399,0.02385,15245.804038480002,2819.580121829998,0.023933,0.024056,2016-06-11 13:48:25,71.009,7.576,211000.0
2109,0.02399,0.02385,15244.544963340002,2819.580121829998,0.023933,0.024021,2016-06-11 13:48:32,71.009,182.47,211000.0
2110,0.02399,0.02385,15245.528038480003,2819.580121829998,0.023933,0.024021,2016-06-11 13:48:41,71.009,182.47,211000.0
2111,0.02399,0.02385,15245.528038480003,2819.580121829998,0.023933,0.02402,2016-06-11 13:48:50,71.009,7.576,211000.0
2112,0.02399,0.02385,15245.528038480003,2819.580121829998,0.023933,0.02402,2016-06-11 13:48:58,71.009,7.576,211000.0
